Gene	sgRNA(sample1_21day/sample1_7day)	sample1_7day	sample1_21day	log2(sample1_21day/sample1_7day)	abs_log2(sample1_21day/sample1_7day)
NAE1	HGLibB_31015	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
MTMR4	HGLibB_30388	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
CTSL2	HGLibB_11709	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
LIPM	HGLibB_26590	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
OR6K6	HGLibB_34380	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
HAP1	HGLibB_20810	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
MYLK2	HGLibB_30744	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
HRC	HGLibB_22057	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
LRRN3	HGLibB_27435	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
GLIPR1L2	HGLibB_19240	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ANKRD9	HGLibB_02144	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SOX3	HGLibB_46201	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
C11orf88	HGLibB_05203	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
DNTT	HGLibB_13696	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
HIST1H2AD	HGLibB_21357	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TMBIM4	HGLibB_49681	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
MEIS1	HGLibB_28831	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
CP	HGLibB_10871	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ARHGAP11A	HGLibB_02700	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SIGLEC7	HGLibB_44093	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
VPS37A	HGLibB_53709	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
C12orf60	HGLibB_05268	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
OR5AS1	HGLibB_34205	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
AZGP1	HGLibB_03927	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ZNF25	HGLibB_55597	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SSTR4	HGLibB_47125	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PIKFYVE	HGLibB_36620	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
AGO2	HGLibB_01206	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
NME4	HGLibB_32120	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TARM1	HGLibB_48279	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SKIV2L	HGLibB_44232	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ZDHHC21	HGLibB_55036	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ZFAND2B	HGLibB_55084	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SNUPN	HGLibB_45958	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
POC1A	HGLibB_37391	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
NonTargetingControlGuideForHuman_0017	HGLibB_57045	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
NonTargetingControlGuideForHuman_0995	HGLibB_58023	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
CCKBR	HGLibB_07950	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
C1orf51	HGLibB_05861	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
C19orf10	HGLibB_05622	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
CYP4F12	HGLibB_12170	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
OR4E2	HGLibB_33941	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SYNPO2	HGLibB_47962	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
KRT78	HGLibB_25511	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ACOT1	HGLibB_00468	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
NonTargetingControlGuideForHuman_0720	HGLibB_57748	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
UGT2A1	HGLibB_52839	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TSPYL5	HGLibB_51922	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
KDM3B	HGLibB_24470	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TCF21	HGLibB_48714	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
NonTargetingControlGuideForHuman_0328	HGLibB_57356	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
POGK	HGLibB_37426	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
FADS3	HGLibB_15917	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SLC18A1	HGLibB_44432	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SULT2B1	HGLibB_47704	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ACTA1	HGLibB_00595	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
CABP5	HGLibB_06851	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ASB16	HGLibB_03223	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PRKRA	HGLibB_38534	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
C1orf122	HGLibB_05755	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
RCAN2	HGLibB_40620	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
CCDC42	HGLibB_07776	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
NonTargetingControlGuideForHuman_0888	HGLibB_57916	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
CKB	HGLibB_09758	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SFMBT2	HGLibB_43670	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TNS1	HGLibB_50860	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
NSMCE2	HGLibB_32724	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ERCC1	HGLibB_15408	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
IFT122	HGLibB_22711	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
FIS1	HGLibB_17513	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ZNF133	HGLibB_55398	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
METTL4	HGLibB_28967	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PLEKHM3	HGLibB_37094	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
GMPR	HGLibB_19401	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ARL6IP5	HGLibB_02989	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
STK36	HGLibB_47440	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
KATNBL1	HGLibB_24050	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TRPT1	HGLibB_51713	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
MAEL	HGLibB_27822	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
KLHL7	HGLibB_25187	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PRAMEF22	HGLibB_38266	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TMCO2	HGLibB_49725	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
C10orf76	HGLibB_05090	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
GIGYF1	HGLibB_19040	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
DMBT1	HGLibB_13373	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TRIP4	HGLibB_51582	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SLC39A11	HGLibB_45041	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
LIPN	HGLibB_26592	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
LIN7A	HGLibB_26537	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TRH	HGLibB_51315	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
EMR2	HGLibB_15064	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
DDX54	HGLibB_12729	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
CCNT2	HGLibB_08121	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
RND1	HGLibB_41394	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
BMPER	HGLibB_04624	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PRR12	HGLibB_38724	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
KCNA7	HGLibB_24111	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
OR6F1	HGLibB_34369	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ZNF10	HGLibB_55361	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SCPEP1	HGLibB_42986	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PYGM	HGLibB_39641	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
AKR1C4	HGLibB_01489	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SRP68	HGLibB_46953	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SAPCD1	HGLibB_42677	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
STPG2	HGLibB_47504	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
HAO1	HGLibB_20805	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SOX15	HGLibB_46186	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
HDAC7	HGLibB_20994	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SCLT1	HGLibB_42898	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
BTAF1	HGLibB_04887	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TCEA1	HGLibB_48636	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
IL13RA1	HGLibB_22942	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
BST2	HGLibB_04882	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
HIRIP3	HGLibB_21327	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SYT16	HGLibB_48007	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ARSF	HGLibB_03138	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
C3orf79	HGLibB_06264	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
RNF31	HGLibB_41610	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
HTR1A	HGLibB_22325	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
OR10K1	HGLibB_33485	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
MST1L	HGLibB_30215	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ANAPC7	HGLibB_01887	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
RNF187	HGLibB_41547	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
CCDC85B	HGLibB_07888	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PYGO2	HGLibB_39647	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PCDH17	HGLibB_35355	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
OR4C45	HGLibB_33910	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
FAM13B	HGLibB_16123	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ZNF451	HGLibB_55963	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
DMRT3	HGLibB_13405	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PTGER3	HGLibB_39270	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
MSH4	HGLibB_30156	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
DEFB113	HGLibB_12836	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
FCER1G	HGLibB_17148	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
CNPY1	HGLibB_10350	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
CAMK2D	HGLibB_07069	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
OR1J2	HGLibB_33633	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PACS1	HGLibB_34908	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SLFN12L	HGLibB_45434	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
FAM209B	HGLibB_16419	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
GFRA2	HGLibB_18943	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
MPPED2	HGLibB_29733	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
LTN1	HGLibB_27573	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ANGPTL5	HGLibB_01920	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TECPR2	HGLibB_48886	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TUSC5	HGLibB_52285	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
XPA	HGLibB_54480	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
C10orf111	HGLibB_05029	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TGIF2LY	HGLibB_49192	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
LRRC57	HGLibB_27356	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SEMA5B	HGLibB_43309	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ORC1	HGLibB_34557	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
FCRL4	HGLibB_17211	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
MCHR1	HGLibB_28549	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
MARS	HGLibB_28336	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TAGLN3	HGLibB_48216	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
WWP2	HGLibB_54388	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
EMR1	HGLibB_15061	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
HOXB9	HGLibB_21923	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
RNPC3	HGLibB_41673	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
BYSL	HGLibB_05005	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
FAM203A	HGLibB_16396	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SELL	HGLibB_43243	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ATG4C	HGLibB_03491	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TBRG4	HGLibB_48580	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
LAMA3	HGLibB_25909	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
C9orf96	HGLibB_06776	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
DPP3	HGLibB_13848	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
USP22	HGLibB_53239	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
POLR3E	HGLibB_37571	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SHOX2	HGLibB_44021	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TFDP2	HGLibB_49094	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
GKN1	HGLibB_19182	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
LILRA1	HGLibB_26453	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ABCB11	HGLibB_00138	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
OPRD1	HGLibB_33399	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ONECUT2	HGLibB_33350	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
EGFLAM	HGLibB_14610	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ALOXE3	HGLibB_01691	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ZNF593	HGLibB_56274	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SGTB	HGLibB_43818	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PRSS58	HGLibB_38923	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
HIST1H3H	HGLibB_21448	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SASH1	HGLibB_42709	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
AMELY	HGLibB_01767	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
DFNA5	HGLibB_13007	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ZNF792	HGLibB_56703	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
KBTBD3	HGLibB_24071	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
FAM178B	HGLibB_16280	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
AVIL	HGLibB_03889	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
MYL10	HGLibB_30706	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
C10orf62	HGLibB_05078	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
CALB1	HGLibB_06982	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
FBXW2	HGLibB_17120	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ARFGEF1	HGLibB_02668	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
RASL11A	HGLibB_40315	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ADAT1	HGLibB_00877	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
RSPO1	HGLibB_42291	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ZNF154	HGLibB_55434	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PHLPP2	HGLibB_36390	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ADM	HGLibB_00989	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ARHGAP39	HGLibB_02769	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ZCWPW1	HGLibB_54991	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TOP3B	HGLibB_50941	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
COL25A1	HGLibB_10539	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
XPNPEP1	HGLibB_54487	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
EXOC6	HGLibB_15731	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ROBO4	HGLibB_41690	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
RIBC1	HGLibB_41176	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
RNF219	HGLibB_41585	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PDZD8	HGLibB_35937	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ZSCAN32	HGLibB_56955	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PPIAL4D	HGLibB_37857	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
OXLD1	HGLibB_34779	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ABHD16B	HGLibB_00259	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SLC35A2	HGLibB_44898	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
RPL14	HGLibB_41821	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PRKG2	HGLibB_38533	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PCMTD1	HGLibB_35580	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SURF2	HGLibB_47778	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
MLANA	HGLibB_29322	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
NonTargetingControlGuideForHuman_0073	HGLibB_57101	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ZNF555	HGLibB_56157	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
OR1F1	HGLibB_33619	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
LCLAT1	HGLibB_26121	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
FA2H	HGLibB_15876	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
LRRC20	HGLibB_27242	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TRIM15	HGLibB_51350	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
CDH12	HGLibB_08632	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
METTL17	HGLibB_28925	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PHF23	HGLibB_36327	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
SLC25A11	HGLibB_44585	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
GBAS	HGLibB_18690	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TST	HGLibB_51958	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
UBE2L6	HGLibB_52565	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
FSD1L	HGLibB_18056	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
HEBP1	HGLibB_21055	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
CXCL5	HGLibB_11859	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
MRPL37	HGLibB_29926	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
MLYCD	HGLibB_29406	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
ZBTB39	HGLibB_54806	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
RBM10	HGLibB_40421	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
MEPE	HGLibB_28862	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
GBP6	HGLibB_18718	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
QKI	HGLibB_39672	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
PTPN1	HGLibB_39381	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
B3GNT8	HGLibB_03999	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
CDKN1A	HGLibB_08815	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
TASP1	HGLibB_48376	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
CD52	HGLibB_08397	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
GSTA5	HGLibB_20434	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
MBOAT4	HGLibB_28481	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
C11orf83	HGLibB_05189	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
VPS13D	HGLibB_53675	0.0	2.0068823124569857	1.5882684028113763	1.5882684028113763
